sample_id,sample_type,source_event_id,source_file,sample_file,event_time_in_sample_s,source_event_time_s,source_start_s,source_end_s,time_scale,speed_scale,noise_gain,noise_model,dropout_samples,is_augmented,target_wheels,sensor_wheels,sensor_delay_s,sensor_signal_columns,sensor_signal_time_s
E03_normal_010,normal,E03,202601211_yuan_55_haimalu_rr100_blowout_2.txt,samples/E03_normal_010.csv,,436.08000000,19.67149879,67.39333484,1.04752885,0.97703350,0.15168344,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_event_000,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_000.csv,40.00000000,352.52000000,312.52000000,362.51000000,1.00000000,1.00000000,0.00000000,none,0,0,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.30000000
E04_event_001,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_001.csv,39.61191707,352.52000000,312.43562331,363.02186449,0.98821337,1.04004400,0.41520632,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.91191707
E04_event_002,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_002.csv,40.17384300,352.52000000,311.92844375,362.43822189,0.98970936,0.95481405,0.38365952,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.47384300
E04_event_003,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_003.csv,39.70056537,352.52000000,313.64408435,362.59570520,1.02121235,1.01456344,0.21544892,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.00056537
E04_event_004,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_004.csv,39.76171427,352.52000000,312.08423931,362.92167713,0.98333044,0.98033816,0.47325813,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.06171427
E04_event_005,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_005.csv,39.54140368,352.52000000,314.37126163,362.60059224,1.03650620,1.04920145,0.43494312,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.84140368
E04_event_006,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_006.csv,39.73628100,352.52000000,311.22568943,363.17575958,0.96227012,1.00081586,0.46260074,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.03628100
E04_event_007,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_007.csv,40.04022864,352.52000000,311.06151272,362.82220065,0.96579087,0.96226222,0.43399451,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.34022864
E04_event_008,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_008.csv,39.98782469,352.52000000,311.62344885,362.74947552,0.97777988,1.01216450,0.24454128,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.28782469
E04_event_009,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_009.csv,39.98150841,352.52000000,311.56417391,362.77239060,0.97621052,0.97070013,0.48920775,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.28150841
E04_event_010,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_010.csv,39.93137130,352.52000000,314.48534156,362.10085071,1.04986801,0.99599510,0.30385366,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.23137130
E04_event_011,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_011.csv,39.59118279,352.52000000,313.28857324,362.82432554,1.00917010,1.03007922,0.13132312,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.89118279
E04_event_012,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_012.csv,39.81680014,352.52000000,314.38124264,362.26445962,1.04399836,0.99828229,0.24810247,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.11680014
E04_event_013,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_013.csv,40.03318138,352.52000000,313.41816076,362.24518066,1.02381837,0.98740315,0.15456000,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.33318138
E04_event_014,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_014.csv,39.68050279,352.52000000,311.46718749,363.18604065,0.96657209,1.02346165,0.47934670,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.98050279
E04_event_015,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_015.csv,40.09908063,352.52000000,312.16984324,362.47285031,0.99377757,1.01193846,0.33242644,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.39908063
E04_event_016,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_016.csv,39.54421066,352.52000000,312.14086748,363.18633787,0.97932294,1.00547018,0.37740880,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.84421066
E04_event_017,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_017.csv,40.35729273,352.52000000,311.21185172,362.37966286,0.97698140,0.96033942,0.26853330,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.65729273
E04_event_018,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_018.csv,39.88696896,352.52000000,311.98369613,362.78750207,0.98398140,0.98272637,0.48948155,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.18696896
E04_event_019,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_019.csv,40.25328772,352.52000000,310.87046030,362.59444627,0.96647617,0.98352736,0.22272604,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.55328772
E04_event_020,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_020.csv,39.84172981,352.52000000,311.38150258,362.99857583,0.96847800,0.99866297,0.41493718,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.14172981
E04_event_021,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_021.csv,39.67515244,352.52000000,312.38338433,362.95481996,0.98850269,0.98105556,0.47610750,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.97515244
E04_event_022,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_022.csv,40.29380778,352.52000000,312.02102148,362.26556395,0.99493393,0.98575162,0.20203226,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.59380778
E04_event_023,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_023.csv,39.56095802,352.52000000,313.09230087,362.91391232,1.00337983,0.97061550,0.38022919,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.86095802
E04_event_024,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_024.csv,40.22697230,352.52000000,312.75129971,362.17180575,1.01152343,1.04860284,0.25958156,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.52697230
E04_event_025,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_025.csv,39.55460977,352.52000000,311.06033932,363.45798524,0.95405049,1.03975936,0.24065474,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.85460977
E04_event_026,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_026.csv,39.84768957,352.52000000,313.71859936,362.39600171,1.02696524,1.01172624,0.17853025,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.14768957
E04_event_027,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_027.csv,39.73959739,352.52000000,310.77953931,363.28650383,0.95206418,0.95087201,0.21532672,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.03959739
E04_event_028,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_028.csv,39.68098162,352.52000000,313.03879375,362.77711725,1.00506001,0.99736091,0.21886177,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.98098162
E04_event_029,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_029.csv,40.28762275,352.52000000,310.71079008,362.58881765,0.96360641,0.97781520,0.45371914,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.58762275
E04_event_030,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_030.csv,40.49044561,352.52000000,310.97433276,362.26712230,0.97460092,0.99921650,0.43067185,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.79044561
E04_event_031,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_031.csv,40.28070819,352.52000000,311.37603464,362.43737195,0.97901862,1.03645671,0.10347730,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.58070819
E04_event_032,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_032.csv,40.08174119,352.52000000,312.70285324,362.36285072,1.00664524,0.97398926,0.31802727,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.38174119
E04_event_033,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_033.csv,40.17398292,352.52000000,311.64150160,362.50815675,0.98276562,1.02045832,0.26576781,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.47398292
E04_event_034,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_034.csv,39.63074896,352.52000000,314.32932823,362.50282310,1.03770756,1.04677576,0.19940808,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.93074896
E04_event_035,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_035.csv,39.88357789,352.52000000,311.98683725,362.79102566,0.98397399,1.03759839,0.36827533,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.18357789
E04_event_036,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_036.csv,40.13504787,352.52000000,312.78891298,362.27576164,1.01016737,0.95838841,0.26104955,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.43504787
E04_event_037,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_037.csv,39.53432846,352.52000000,312.07655097,363.21610729,0.97752119,0.97375495,0.25626689,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.83432846
E04_event_038,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_038.csv,40.06642108,352.52000000,312.46880068,362.43980882,1.00038006,0.96904271,0.21425707,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.36642108
E04_event_039,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_039.csv,40.29603785,352.52000000,312.28199665,362.20000087,1.00144228,0.96898029,0.36687980,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.59603785
E04_event_040,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_040.csv,39.64021986,352.52000000,311.67356446,363.18471450,0.97046950,1.04724138,0.27148562,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.94021986
E04_event_041,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_041.csv,40.17534313,352.52000000,312.90618831,362.19747725,1.01417514,1.01911290,0.37805588,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.47534313
E04_event_042,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_042.csv,39.56225099,352.52000000,312.19571083,363.14860571,0.98110225,1.01944231,0.48885888,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.86225099
E04_event_043,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_043.csv,40.01909011,352.52000000,311.90929062,362.63831410,0.98543194,1.00147449,0.48090968,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.31909011
E04_event_044,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_044.csv,40.02587694,352.52000000,311.89434316,362.63343349,0.98523643,0.99797937,0.37473419,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.32587694
E04_event_045,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_045.csv,39.97026919,352.52000000,313.15513593,362.38796810,1.01537933,0.95147806,0.46218950,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.27026919
E04_event_046,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_046.csv,40.01698827,352.52000000,312.06975011,362.60098895,0.98928902,1.02675067,0.25685038,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.31698827
E04_event_047,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_047.csv,39.82611676,352.52000000,310.75636685,363.17834999,0.95360757,0.97209496,0.37196726,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.12611676
E04_event_048,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_048.csv,39.79301010,352.52000000,312.68586337,362.72752860,0.99896756,1.00408407,0.10734925,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.09301010
E04_event_049,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_049.csv,39.75879274,352.52000000,313.06368593,362.67336984,1.00766617,1.04439499,0.16292340,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.05879274
E04_event_050,event,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_event_050.csv,39.92519094,352.52000000,313.28931485,362.40972991,1.01770313,1.04590818,0.22673741,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.22519094
E04_normal_001,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_001.csv,,352.52000000,265.32434794,315.29656377,1.00035588,1.01451114,0.21303284,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_normal_002,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_002.csv,,352.52000000,179.28923010,228.08843604,1.02440191,1.04575854,0.33627363,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_normal_003,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_003.csv,,352.52000000,203.31300975,253.70886797,0.99194660,0.98015604,0.35380010,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_normal_004,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_004.csv,,352.52000000,250.67849620,298.63940490,1.04230719,0.98986674,0.15160576,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_normal_005,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_005.csv,,352.52000000,242.98024954,291.69887527,1.02609627,1.00781720,0.48176151,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_normal_006,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_006.csv,,352.52000000,274.25561847,323.79991437,1.00899607,0.99367739,0.10232565,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_normal_007,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_007.csv,,352.52000000,58.76078418,111.20186721,0.95326025,0.96840366,0.14230885,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_normal_008,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_008.csv,,352.52000000,105.76645269,156.47573733,0.98581552,1.03143649,0.28806106,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_normal_009,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_009.csv,,352.52000000,81.06005110,132.14390390,0.97858711,0.95445330,0.41236404,contiguous_correlated_residual_v2,3,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E04_normal_010,normal,E04,20260122_yuan_75_majisi_rr100_blowout.txt,samples/E04_normal_010.csv,,352.52000000,32.27354054,82.83564567,0.98868510,0.96127065,0.21358702,contiguous_correlated_residual_v2,0,1,,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,
E05_event_000,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_000.csv,40.00000000,336.66000000,296.66000000,346.65000000,1.00000000,1.00000000,0.00000000,none,0,0,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.30000000
E05_event_001,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_001.csv,39.58665210,336.66000000,297.94241247,346.83495826,1.02244625,1.01404932,0.46098520,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.88665210
E05_event_002,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_002.csv,39.88768721,336.66000000,296.87411772,346.73652876,1.00255882,0.98145983,0.39772884,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.18768721
E05_event_003,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_003.csv,40.33071689,336.66000000,295.53386355,346.50978760,0.98065903,1.04638082,0.31560082,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.63071689
E05_event_004,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_004.csv,40.12903311,336.66000000,296.55759558,346.51442339,1.00066402,0.96136762,0.31164493,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.42903311
E05_event_005,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_005.csv,40.18712677,336.66000000,298.24339011,346.03098984,1.04608728,1.03799631,0.30124541,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.48712677
E05_event_006,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_006.csv,39.94196346,336.66000000,295.42678417,347.03287163,0.96868417,0.99378450,0.30573541,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.24196346
E05_event_007,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_007.csv,39.58952303,336.66000000,298.87614069,346.58611500,1.04778929,0.95822213,0.31299001,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.88952303
E05_event_008,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_008.csv,39.91750922,336.66000000,298.44823438,346.30207599,1.04463922,1.01320850,0.24746622,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.21750922
E05_event_009,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_009.csv,40.35095173,336.66000000,297.65600981,345.97728567,1.03453394,1.00031624,0.40142468,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.65095173
E05_event_010,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_010.csv,40.32893877,336.66000000,296.99753767,346.16140244,1.01680371,1.02250569,0.30489301,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.62893877
E05_event_011,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_011.csv,39.79864095,336.66000000,296.08983153,347.04892645,0.98098289,1.04745058,0.12291343,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.09864095
E05_event_012,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_012.csv,40.47335603,336.66000000,295.26675571,346.39294057,0.97777685,0.96153836,0.47024118,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.77335603
E05_event_013,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_013.csv,39.85692371,336.66000000,296.72240603,346.81358560,0.99798009,0.98452450,0.41602993,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.15692371
E05_event_014,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_014.csv,39.61421061,336.66000000,297.33776229,346.95931559,1.00742513,0.96344343,0.46087415,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.91421061
E05_event_015,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_015.csv,39.57589912,336.66000000,297.47845463,346.97032965,1.01006478,1.04221385,0.38377611,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.87589912
E05_event_016,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_016.csv,40.00307962,336.66000000,295.49720495,346.93644773,0.97182613,0.95041971,0.42181146,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.30307962
E05_event_017,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_017.csv,39.71922907,336.66000000,297.81497581,346.70471524,1.02250494,1.03892702,0.39978296,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.01922907
E05_event_018,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_018.csv,40.48285856,336.66000000,295.39493657,346.35083728,0.98104438,0.95358409,0.30899795,contiguous_correlated_residual_v2,3,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.78285856
E05_event_019,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_019.csv,40.06761301,336.66000000,295.57194983,346.83508915,0.97516462,1.00510713,0.42266509,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.36761301
E05_event_020,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_020.csv,39.76842449,336.66000000,295.31029155,347.28800885,0.96175828,0.96340595,0.36980912,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.06842449
E05_event_021,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_021.csv,39.60859044,336.66000000,298.71891344,346.60435688,1.04394982,1.02630630,0.15938546,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.90859044
E05_event_022,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_022.csv,39.83102338,336.66000000,296.62767410,346.87031920,0.99497150,0.99524310,0.16469137,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.13102338
E05_event_023,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_023.csv,39.81950868,336.66000000,296.74297580,346.85539822,0.99755704,0.97165832,0.29736897,contiguous_correlated_residual_v2,1,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.11950868
E05_event_024,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_024.csv,39.84798695,336.66000000,295.60088332,347.11026685,0.97050278,1.03197307,0.20045015,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.14798695
E05_event_025,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_025.csv,39.95705720,336.66000000,297.82378243,346.41150766,1.02886068,0.99065092,0.15515451,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.25705720
E05_event_026,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_026.csv,39.56301595,336.66000000,295.09102243,347.61566290,0.95174378,1.02183557,0.42925464,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,39.86301595
E05_event_027,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_027.csv,40.19097999,336.66000000,297.93386262,346.10187465,1.03782568,0.98794464,0.13539238,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.49097999
E05_event_028,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_028.csv,40.44030622,336.66000000,297.12055992,345.99696058,1.02278399,1.01427673,0.18397776,contiguous_correlated_residual_v2,2,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.74030622
E05_event_029,event,E05,20260122_yuan_85_majisi_rr100_blowout.txt,samples/E05_event_029.csv,40.09643888,336.66000000,295.97615293,346.69850065,0.98556164,1.03376697,0.28012795,contiguous_correlated_residual_v2,0,1,RR,FL;RR,0.30000000,FL_blowout_signal;RR_blowout_signal,40.39643888
